same_srv_rate,src_bytes,dst_host_diff_srv_rate,protocol_type,class
0.09,0,0.07,1,9
1.0,204,0.0,1,11
0.03,0,0.08,1,9
1.0,1,0.73,1,15
0.03,0,0.05,1,9
0.03,0,0.07,1,9
0.67,676,0.06,1,11
1.0,209,0.0,1,11
0.06,0,0.07,1,9
0.06,0,0.07,1,9
1.0,229,0.0,1,11
0.06,0,0.08,1,9
1.0,516,0.0,2,11
1.0,344,0.0,1,11
0.03,0,0.06,1,9
0.04,0,0.08,1,9
1.0,277,0.0,1,11
1.0,325,0.0,1,11
0.06,0,0.07,1,9
1.0,1277,0.09,1,11
0.06,0,0.07,1,9
0.02,0,0.05,1,9
1.0,219,0.0,1,11
0.25,0,0.09,1,9
0.02,0,0.24,1,9
1.0,41,0.01,2,11
0.11,0,0.08,1,9
1.0,0,0.89,1,15
1.0,326,0.0,1,11
0.02,0,0.07,1,9
1.0,1032,0.01,0,18
0.0,0,1.0,1,17
1.0,334,0.0,1,21
1.0,8,0.0,0,5
0.04,0,0.11,1,15
0.06,0,0.05,1,9
1.0,229,0.0,1,11
1.0,205,0.0,1,11
0.07,0,0.08,1,9
1.0,319,0.0,1,11
0.06,0,0.07,1,9
1.0,304,0.01,1,11
1.0,9,0.07,1,11
0.06,0,0.06,1,9
1.0,356,0.0,1,11
0.19,0,0.08,1,9
1.0,44,0.0,2,11
0.1,0,0.05,1,9
1.0,299,0.0,1,11
1.0,381709090,0.12,1,15
0.12,6,0.1,1,17
1.0,0,0.05,1,11
0.01,0,0.07,1,9
0.18,0,0.05,1,9
1.0,366,0.0,1,11
1.0,0,0.28,1,11
0.07,0,0.07,1,9
1.0,2194619,0.09,1,11
0.5,145,0.84,2,11
0.33,146,0.85,2,11
0.17,0,0.07,1,9
0.99,45,0.01,2,11
0.25,0,0.06,1,9
0.05,0,0.08,1,9
1.0,236,0.0,1,11
0.13,0,0.07,1,9
0.02,0,0.06,1,9
1.0,258,0.01,1,11
1.0,0,0.48,1,15
1.0,188,0.0,1,11
0.56,0,0.05,1,9
1.0,1195,0.05,1,21
1.0,992,0.03,1,11
0.06,0,0.06,1,9
1.0,310,0.0,1,11
1.0,2597,0.22,1,11
0.14,0,0.05,1,9
1.0,251,0.0,1,11
0.02,0,0.05,1,9
1.0,748,0.03,1,11
1.0,158,0.0,1,11
0.04,0,0.05,1,9
1.0,0,0.07,1,9
1.0,8,0.0,0,5
0.13,0,0.07,1,9
1.0,229,0.0,1,11
1.0,8,0.0,0,5
1.0,10044,0.04,1,11
1.0,123,0.62,1,11
0.13,0,0.09,1,9
1.0,276,0.0,1,11
1.0,0,1.0,1,5
1.0,319,0.0,1,11
1.0,280,0.0,1,11
0.05,0,0.05,1,9
1.0,42,0.0,2,11
1.0,8,0.0,0,5
1.0,2838,0.05,1,11
1.0,463,0.0,1,11
0.08,0,0.05,1,9
0.02,0,0.05,1,9
1.0,45,0.0,2,11
1.0,8,0.0,0,5
1.0,0,0.0,1,11
0.07,0,0.07,1,9
1.0,28,0.02,2,20
0.0,0,1.0,1,17
1.0,294,0.0,1,11
1.0,146,0.7,2,11
1.0,31,0.0,2,11
1.0,29,0.02,2,11
0.15,0,0.07,1,9
1.0,1131,0.33,1,11
1.0,217,0.0,1,11
1.0,1329,0.04,1,11
1.0,44,0.0,2,11
0.02,0,0.07,1,9
1.0,8,0.0,0,5
1.0,224,0.0,1,11
1.0,290,0.0,1,11
1.0,242,0.0,1,11
1.0,197,0.0,1,11
1.0,1032,0.02,0,18
1.0,318,0.0,1,11
0.05,0,0.09,1,9
1.0,234,0.0,1,11
1.0,1032,0.02,0,18
1.0,1492,0.02,1,11
0.15,0,0.08,1,9
0.33,0,0.02,1,9
1.0,0,0.05,1,11
1.0,303,0.0,1,11
1.0,262,0.0,1,11
0.13,0,0.06,1,9
1.0,334,0.0,1,21
1.0,258,0.0,1,11
1.0,215,0.02,2,10
1.0,246,0.0,1,11
1.0,312,0.02,1,11
1.0,201,0.02,1,11
1.0,222,0.0,1,11
1.0,290,0.0,1,11
1.0,11376,0.02,1,11
0.12,0,0.07,1,9
1.0,306,0.01,1,11
1.0,308,0.0,1,11
0.03,0,0.08,1,9
0.08,0,0.06,1,9
0.0,0,1.0,1,17
1.0,199,0.0,1,11
0.02,0,0.05,1,9
1.0,8,0.0,0,5
1.0,1,0.5,1,15
0.04,0,0.07,1,9
1.0,564,0.0,0,14
0.02,0,0.49,1,17
1.0,280,0.0,1,11
0.07,0,0.07,1,9
1.0,186,0.0,1,11
0.02,0,0.07,1,9
0.05,0,0.08,1,9
0.09,0,0.06,1,9
0.08,0,0.07,1,9
1.0,44,0.01,2,11
1.0,197,0.0,1,11
0.03,0,0.06,1,9
0.13,0,0.07,1,9
1.0,0,0.49,1,15
1.0,8,0.0,0,5
0.13,0,0.06,1,9
1.0,28,0.44,2,20
0.06,0,0.08,1,9
1.0,0,0.0,1,11
0.08,0,0.05,1,9
0.06,0,0.06,1,9
0.08,0,0.07,1,9
1.0,8,0.0,0,5
0.24,0,0.02,1,9
1.0,14,0.09,1,11
0.0,0,0.08,1,9
1.0,8,0.0,0,10
0.12,0,0.07,1,9
1.0,1032,0.06,0,18
0.5,181,0.01,0,11
1.0,105,0.05,2,11
0.08,1,0.22,2,17
1.0,289,0.0,1,11
1.0,45,0.0,2,11
1.0,1032,0.0,0,18
1.0,1121,0.07,1,11
1.0,235,0.0,1,11
0.02,0,0.07,1,9
1.0,299,0.0,1,11
0.06,0,0.07,1,9
0.23,0,0.07,1,9
0.06,0,0.08,1,9
1.0,520,0.0,0,18
1.0,664,0.0,1,11
1.0,1770,0.01,1,11
1.0,42,0.0,2,11
1.0,276,0.0,1,11
0.04,0,0.07,1,9
0.08,0,0.08,1,9
1.0,299,0.01,1,11
1.0,0,0.02,1,11
1.0,296,0.0,1,11
0.02,0,0.07,1,9
1.0,224,0.0,1,11
1.0,2376,0.03,1,11
1.0,18,0.0,0,5
1.0,210,0.0,1,11
1.0,327,0.0,1,11
0.05,0,0.07,1,9
0.06,0,0.07,1,9
0.01,0,0.52,1,17
1.0,306,0.0,1,11
1.0,1211,0.15,1,11
0.99,44,0.01,2,11
0.5,0,0.65,1,15
1.0,43,0.01,2,11
0.06,0,0.08,1,9
1.0,229,0.0,1,11
0.09,0,0.06,1,9
1.0,307,0.0,1,11
0.04,0,0.08,1,9
1.0,228,0.0,1,11
0.01,0,0.09,1,9
0.11,0,0.06,1,9
1.0,211,0.0,1,11
1.0,259,0.0,1,11
1.0,31,0.0,2,11
0.24,0,0.02,1,9
0.6,1,0.78,2,17
1.0,538,0.0,1,11
0.04,0,0.07,1,9
1.0,520,0.0,0,18
0.07,0,0.08,1,9
1.0,748,0.02,1,11
0.42,0,0.02,1,9
1.0,0,0.74,1,10
1.0,43,0.0,2,11
1.0,283,0.0,1,11
1.0,341,0.0,1,11
1.0,8,0.0,0,5
1.0,42,0.0,2,11
0.79,0,0.06,1,9
1.0,1,0.23,1,15
0.02,0,0.07,1,9
1.0,10389,0.06,1,11
0.02,0,0.06,1,9
1.0,45,0.0,2,11
1.0,74,0.02,1,11
1.0,43,0.01,2,11
1.0,1243,0.02,1,11
1.0,318,0.0,1,11
1.0,2194619,0.4,1,11
0.07,0,0.08,1,9
1.0,78,0.01,2,11
0.96,43,0.01,2,11
1.0,1637,0.03,1,11
1.0,213,0.0,1,11
0.16,0,0.07,1,9
1.0,1232,0.02,1,11
1.0,266,0.0,1,11
1.0,285,0.0,1,11
0.11,0,0.07,1,9
1.0,286,0.0,1,11
1.0,30,0.12,2,11
0.13,0,0.05,1,9
0.1,0,0.06,1,9
0.01,0,0.09,1,9
1.0,223,0.0,1,11
1.0,200,0.0,1,11
0.32,0,0.06,1,9
0.16,0,0.02,1,9
1.0,1480,0.08,0,14
1.0,45,0.01,2,11
0.06,0,0.05,1,9
0.99,28,0.01,2,20
1.0,204,0.0,1,11
0.39,0,0.08,1,9
1.0,297,0.0,1,11
0.01,0,0.06,1,9
0.08,0,0.07,1,9
0.0,0,0.08,1,9
1.0,300,0.0,1,11
1.0,8,0.0,0,10
1.0,0,0.0,1,11
1.0,30,0.0,1,21
0.14,0,0.07,1,9
0.04,0,0.06,1,9
1.0,8,0.0,0,10
1.0,0,0.67,1,15
1.0,105,0.01,2,11
1.0,1,0.25,2,17
1.0,244,0.0,1,11
1.0,8,0.0,0,10
0.08,0,0.05,1,9
1.0,771,0.04,1,11
0.25,105,0.01,2,11
0.04,0,0.07,1,9
1.0,254,0.0,1,11
0.04,0,0.07,1,9
1.0,330,0.0,1,11
0.1,0,0.07,1,9
1.0,0,0.0,1,11
0.08,0,0.08,1,9
1.0,166,0.0,1,11
1.0,322,0.0,1,11
1.0,28,0.05,2,20
1.0,30,0.0,0,11
1.0,45,0.0,2,11
0.05,0,0.05,1,9
1.0,8,0.0,0,5
0.02,0,0.07,1,9
1.0,215,0.01,2,10
1.0,298,0.0,1,11
0.02,0,0.07,1,9
1.0,252,0.01,1,11
0.02,0,0.07,1,9
0.02,0,0.22,1,9
1.0,4539,0.06,1,11
1.0,197,0.0,1,11
0.06,0,0.07,1,9
0.11,0,0.07,1,9
1.0,259,0.0,1,11
1.0,1193,0.05,1,11
1.0,46,0.01,2,11
1.0,1016,0.23,1,11
0.0,0,1.0,1,17
1.0,237,0.0,1,11
0.02,0,0.05,1,9
0.0,0,0.05,1,9
0.33,0,0.05,1,9
1.0,219,0.0,1,11
0.05,0,0.07,1,9
0.02,0,0.06,1,9
1.0,8,0.0,0,5
0.07,0,0.06,1,9
1.0,45,0.01,2,11
0.17,0,0.08,1,9
0.05,0,0.07,1,9
1.0,43,0.01,2,11
0.01,0,0.07,1,9
1.0,276,0.0,1,11
1.0,147,0.68,2,11
1.0,172,0.0,1,11
1.0,42,0.01,2,11
1.0,237,0.0,1,11
1.0,200,0.0,1,11
1.0,360,0.0,1,11
1.0,347,0.0,1,11
1.0,231,0.0,1,11
1.0,224,0.0,1,11
0.13,0,0.07,1,9
0.07,0,0.06,1,9
1.0,201,0.0,1,11
1.0,43,0.01,2,11
1.0,8,0.0,0,5
0.01,0,0.07,1,9
1.0,226,0.0,1,11
1.0,704,0.07,1,11
1.0,186,0.0,1,11
0.2,44,0.1,1,17
1.0,8,0.0,0,10
0.03,0,0.07,1,9
0.07,0,0.06,1,9
1.0,30,0.0,0,11
1.0,0,1.0,1,5
0.16,0,0.08,1,9
1.0,1231,0.02,1,21
1.0,285,0.0,1,11
0.14,0,0.05,1,9
1.0,520,0.0,0,18
0.13,0,0.05,1,9
1.0,272,0.0,1,11
1.0,201,0.0,1,11
1.0,286,0.0,1,11
0.08,0,0.05,1,9
0.03,0,0.08,1,9
1.0,370,0.0,1,11
1.0,8,0.0,0,10
1.0,8,0.01,1,11
1.0,43,0.0,2,11
1.0,1,0.55,2,17
1.0,888,0.04,1,11
1.0,268,0.0,1,11
0.15,0,0.05,1,9
1.0,46,0.01,2,11
1.0,383,0.02,1,11
1.0,520,0.0,0,18
0.0,0,0.06,1,9
0.01,0,0.36,1,15
1.0,1032,0.0,0,18
1.0,257,0.02,1,11
1.0,160,0.0,1,11
0.08,0,0.07,1,9
0.13,0,0.05,1,9
0.14,0,0.08,1,9
1.0,1,0.37,1,15
1.0,210,0.0,1,11
0.07,0,0.06,1,9
1.0,0,1.0,1,5
1.0,292,0.0,1,11
1.0,300,0.0,1,11
0.07,0,0.07,1,9
0.0,0,1.0,1,17
0.1,0,0.07,1,9
1.0,186,0.0,1,11
0.01,0,0.36,1,17
1.0,334,0.0,1,11
1.0,318,0.0,1,11
1.0,305,0.0,1,11
1.0,740,0.02,1,11
1.0,204,0.0,1,11
0.01,0,0.67,1,17
1.0,8,0.0,0,10
0.5,0,0.07,1,9
1.0,0,0.0,1,11
1.0,1218,0.02,1,21
1.0,286,0.0,1,11
0.88,1,0.23,2,17
0.11,0,0.08,1,9
0.08,0,0.06,1,9
1.0,258,0.0,1,11
1.0,355,0.0,1,11
0.03,0,0.07,1,9
0.27,0,0.07,1,9
1.0,276,0.0,1,11
0.03,0,0.07,1,9
1.0,8,0.0,0,5
1.0,54540,0.0,1,0
1.0,149,0.0,1,11
1.0,328,0.0,1,11
1.0,46,0.01,2,11
1.0,28,0.04,2,20
0.3,28,0.84,2,20
0.09,0,0.07,1,9
0.03,0,0.06,1,9
1.0,42,0.0,2,11
1.0,1230,0.14,1,11
0.07,0,0.06,1,9
0.02,0,0.05,1,9
0.12,0,0.06,1,9
1.0,1032,0.18,0,18
0.07,0,0.07,1,9
0.03,0,0.06,1,9
0.04,0,0.08,1,9
0.05,0,0.07,1,9
1.0,42,0.02,2,11
0.05,0,0.06,1,9
1.0,330,0.0,1,11
0.01,0,0.08,1,9
0.08,0,0.06,1,9
0.07,0,0.06,1,9
1.0,520,0.0,0,18
0.03,0,0.08,1,9
0.0,0,1.0,1,17
0.99,44,0.01,2,11
0.03,0,0.09,1,9
1.0,319,0.0,1,11
0.06,0,0.07,1,9
0.05,8325,0.22,1,11
1.0,275,0.0,1,11
1.0,1032,0.13,0,18
1.0,223,0.0,1,11
1.0,33,0.0,2,11
1.0,323,0.0,1,11
0.0,0,1.0,1,17
0.08,0,0.09,1,9
1.0,2278,0.07,1,11
1.0,1788,0.13,1,11
0.05,0,0.06,1,9
1.0,317,0.0,1,11
1.0,332,0.0,1,11
0.04,0,0.07,1,9
0.14,0,0.05,1,9
0.5,30,0.01,0,11
1.0,201,0.0,1,11
1.0,28,0.02,2,20
1.0,303,0.03,1,11
0.05,0,0.07,1,9
0.01,0,0.06,1,9
0.06,0,0.05,1,9
1.0,366,0.0,1,11
0.05,0,0.06,1,9
0.07,0,0.07,1,9
1.0,520,0.0,0,18
1.0,206,0.0,1,11
1.0,327,0.0,1,11
1.0,105,0.01,2,11
1.0,192,0.05,1,11
0.05,0,0.07,1,9
1.0,54540,0.0,1,0
1.0,218,0.0,1,11
0.04,0,0.06,1,9
1.0,0,0.0,1,11
0.26,0,0.06,1,9
0.08,0,0.07,1,9
1.0,205,0.0,1,11
0.04,0,0.05,1,9
1.0,146,0.38,2,11
1.0,215,0.0,1,11
1.0,314,0.0,1,11
1.0,45,0.01,2,11
1.0,1,0.5,1,15
0.02,0,0.09,1,9
1.0,303,0.0,1,11
1.0,520,0.0,0,18
0.04,0,0.06,1,9
0.03,0,0.07,1,9
1.0,1684,0.11,1,11
1.0,245,0.38,1,11
1.0,30,0.0,0,11
1.0,8325,0.03,1,11
1.0,222,0.0,1,11
1.0,224,0.0,1,11
1.0,850,0.02,1,11
1.0,210,0.0,1,11
1.0,293,0.0,1,11
0.13,0,0.07,1,9
1.0,2194619,0.02,1,11
1.0,214,0.0,1,11
0.05,0,0.07,1,9
1.0,227,0.0,1,11
0.01,0,0.07,1,9
1.0,223,0.0,1,11
1.0,219,0.0,1,11
1.0,8,0.0,0,10
1.0,184,0.0,1,11
1.0,0,0.0,1,11
1.0,1214,0.01,1,11
0.04,0,0.05,1,9
1.0,64,0.94,0,11
0.03,0,0.08,1,9
0.04,0,0.05,1,9
0.1,0,0.07,1,9
1.0,210,0.0,1,11
1.0,221,0.0,1,11
1.0,301,0.01,1,11
1.0,0,0.05,1,11
0.05,0,0.09,1,9
1.0,43,0.01,2,11
1.0,842,0.06,1,11
0.02,0,0.07,1,9
0.09,0,0.06,1,9
0.01,0,0.08,1,9
1.0,44,0.0,2,11
0.05,0,0.06,1,9
0.07,0,0.06,1,9
1.0,236,0.0,1,11
1.0,54540,0.0,1,0
1.0,46,0.01,2,11
0.9,1,0.26,2,17
1.0,54540,0.0,1,0
0.08,0,0.07,1,9
1.0,105,0.01,2,11
0.22,0,0.06,1,9
0.06,0,0.08,1,9
0.04,0,0.07,1,9
0.11,0,0.07,1,9
1.0,215,0.0,1,11
1.0,293,0.0,1,11
0.0,0,1.0,1,17
1.0,250,0.0,1,11
1.0,296,0.0,1,11
0.33,0,0.05,1,9
1.0,2056,0.14,1,11
1.0,333,0.0,1,11
1.0,231,0.02,1,11
1.0,310,0.0,1,11
0.04,0,0.07,1,9
1.0,289,0.0,1,11
1.0,242,0.0,1,11
0.03,0,0.07,1,9
1.0,44,0.01,2,11
0.06,0,0.07,1,9
1.0,45,0.01,2,11
0.07,0,0.07,1,9
1.0,337,0.0,1,11
1.0,35,0.0,1,11
1.0,226,0.0,1,11
1.0,0,0.03,1,11
1.0,0,0.08,1,15
1.0,373,0.02,1,11
1.0,0,0.01,1,11
1.0,185,0.0,1,11
0.13,0,0.05,1,9
1.0,104,0.31,1,11
1.0,210,0.0,1,11
1.0,8,0.0,0,10
1.0,343,0.05,1,11
0.09,0,0.07,1,9
0.03,0,0.07,1,9
1.0,43,0.01,2,11
1.0,43,0.01,2,11
1.0,213,0.0,1,11
1.0,200,0.0,1,11
0.48,0,0.06,1,9
0.02,0,0.07,1,9
1.0,246,0.0,1,11
1.0,255,0.0,1,11
1.0,322,0.01,1,11
0.11,0,0.08,1,9
1.0,149,0.0,1,11
1.0,29,0.01,2,11
0.07,0,0.06,1,9
1.0,177,0.0,1,11
1.0,1110,0.03,1,11
0.01,0,0.07,1,9
0.1,0,0.07,1,9
1.0,300,0.0,1,11
0.12,0,0.06,1,9
0.01,0,0.08,1,9
0.06,0,0.09,1,9
1.0,326,0.01,1,11
0.16,0,0.05,1,9
0.04,0,0.06,1,9
0.03,0,0.07,1,9
1.0,325,0.0,1,11
1.0,3731,0.03,1,11
1.0,227,0.02,1,11
1.0,8,0.0,0,5
0.02,0,0.08,1,9
0.04,0,0.07,1,9
1.0,212,0.0,1,11
1.0,214,0.0,1,11
0.02,0,0.05,1,9
1.0,1452,0.01,1,11
0.06,0,0.07,1,9
1.0,8,0.0,0,5
0.01,0,0.06,1,9
0.08,0,0.06,1,9
0.08,0,0.07,1,9
1.0,225,0.0,1,11
1.0,8,0.0,0,5
0.04,0,0.07,1,9
0.08,0,0.06,1,9
1.0,0,0.0,1,11
1.0,46,0.01,2,11
1.0,208,0.0,1,11
1.0,162,0.0,1,11
1.0,233,0.0,1,11
0.25,105,0.01,2,11
1.0,18,0.0,0,5
1.0,303,0.0,1,11
1.0,230,0.01,1,11
1.0,1013,0.03,1,11
0.09,0,0.05,1,9
0.01,0,0.07,1,9
0.11,0,0.07,1,9
1.0,234,0.0,1,11
0.0,0,0.07,1,9
1.0,109,0.03,1,11
1.0,796,0.06,1,11
1.0,223,0.0,1,11
0.0,0,0.91,1,17
0.3,0,0.09,1,9
1.0,337,0.0,1,11
1.0,319,0.0,1,11
1.0,0,1.0,1,5
0.01,0,0.34,1,15
1.0,326,0.0,1,11
1.0,338,0.0,1,11
1.0,312,0.0,1,11
1.0,239,0.0,1,11
1.0,35,0.03,2,11
0.03,0,0.07,1,9
1.0,324,0.0,1,11
1.0,0,0.0,1,11
1.0,8,0.0,0,5
0.05,0,0.09,1,9
1.0,185,0.0,1,11
1.0,312,0.0,1,11
0.05,0,0.16,1,9
0.11,0,0.05,1,9
1.0,0,0.4,1,15
1.0,45,0.01,2,11
1.0,313,0.01,1,11
1.0,8766,0.0,1,11
1.0,192,0.0,1,11
1.0,147,0.85,2,11
1.0,10272,0.02,1,11
0.05,0,0.08,1,9
1.0,0,0.0,1,11
1.0,255,0.0,1,11
1.0,241,0.0,1,11
0.04,0,0.07,1,9
0.07,0,0.07,1,9
0.05,0,0.07,1,9
1.0,221,0.0,1,11
1.0,91,0.02,0,11
1.0,333,0.0,1,11
1.0,28,0.04,2,20
1.0,315,0.0,1,11
1.0,222,0.0,1,11
1.0,277,0.0,1,11
1.0,44,0.02,2,11
0.07,0,0.06,1,9
0.04,0,0.07,1,9
0.08,0,0.06,1,9
1.0,102,0.18,1,11
1.0,2194619,0.3,1,11
1.0,203,0.0,1,11
1.0,8,0.0,0,5
0.09,0,0.07,1,9
1.0,2053,0.04,1,11
1.0,2004,0.05,1,11
1.0,0,0.0,1,11
0.5,14189,0.08,1,11
1.0,103,0.03,1,11
1.0,952,0.02,1,11
1.0,215,0.01,2,10
1.0,206,0.0,1,11
0.02,48,0.01,1,11
0.07,0,0.07,1,9
1.0,10073,0.02,1,11
1.0,232,0.0,1,11
1.0,787,0.02,1,11
1.0,1714,0.02,1,11
1.0,44,0.01,2,11
1.0,297,0.0,1,11
1.0,1032,0.05,0,18
1.0,789,0.01,1,11
0.04,0,0.08,1,9
1.0,369,0.0,1,11
1.0,0,0.0,1,11
0.11,0,0.07,1,9
1.0,1153,0.02,1,21
0.21,1,0.91,2,17
1.0,0,0.0,1,11
0.07,0,0.08,1,9
1.0,316,0.0,1,11
0.02,0,0.05,1,9
1.0,1392,0.01,1,11
0.63,0,0.02,1,9
1.0,115,0.5,1,11
0.43,0,0.09,1,9
0.03,0,0.06,1,9
1.0,252,0.0,1,11
1.0,208,0.0,1,11
1.0,291,0.0,1,11
0.5,7,0.05,1,11
1.0,44,0.0,2,11
1.0,9178,0.02,1,11
0.14,28,0.94,2,20
1.0,10,0.0,1,11
1.0,88,0.03,2,11
1.0,241,0.0,1,11
0.14,0,0.07,1,9
0.06,0,0.08,1,9
1.0,0,1.0,1,10
0.0,0,0.97,1,17
1.0,293,0.0,1,11
1.0,199,0.0,1,11
1.0,334,0.0,1,21
0.03,0,0.05,1,9
1.0,229,0.0,1,11
1.0,296,0.0,1,11
0.04,0,0.07,1,9
1.0,0,0.33,1,9
0.08,0,0.06,1,9
1.0,321,0.0,1,11
0.17,105,0.01,2,11
1.0,9,0.03,1,11
1.0,645,0.17,1,11
0.06,0,0.06,1,9
1.0,7,0.07,1,11
1.0,0,0.0,1,11
1.0,264,0.0,1,11
1.0,0,0.03,1,11
1.0,9,0.03,1,11
1.0,204,0.0,1,11
0.03,0,0.08,1,9
0.09,0,0.07,1,9
0.06,0,0.05,1,9
1.0,1334,0.06,1,11
1.0,264,0.02,1,11
0.03,0,0.08,1,9
0.57,0,0.02,1,9
1.0,246,0.0,1,11
1.0,28,0.04,2,20
0.01,0,0.07,1,9
0.09,0,0.06,1,9
1.0,711,0.02,1,11
1.0,965,0.02,1,11
1.0,260,0.0,1,11
1.0,298,0.0,1,11
1.0,8,0.0,0,10
1.0,54540,0.0,1,0
0.04,0,0.07,1,9
1.0,516,0.0,2,11
0.09,0,0.05,1,9
0.03,0,0.06,1,9
0.22,0,0.08,1,9
0.02,0,0.07,1,9
1.0,309,0.0,1,11
1.0,0,0.0,1,11
0.16,0,0.05,1,9
0.33,145,0.51,2,11
0.01,0,0.34,1,17
1.0,8,0.0,0,5
0.02,0,0.06,1,9
1.0,55,0.03,1,11
1.0,182,0.0,1,11
1.0,255,0.0,1,11
1.0,1,0.31,1,15
1.0,302,0.0,1,11
1.0,173,0.0,1,11
0.0,0,0.91,1,17
1.0,44,0.01,2,11
0.0,0,1.0,1,17
1.0,0,1.0,1,5
0.13,0,0.07,1,9
1.0,334,0.0,1,11
1.0,752,0.02,1,11
1.0,225,0.0,1,11
1.0,1256,0.02,1,11
0.5,147,0.85,2,11
1.0,8,0.0,0,10
1.0,105,0.01,2,11
0.16,0,0.09,1,9
1.0,316,0.0,1,11
1.0,209,0.0,1,11
0.07,0,0.06,1,9
1.0,0,0.08,1,15
0.09,0,0.07,1,9
1.0,8,0.0,0,5
1.0,933,0.03,1,11
0.05,0,0.07,1,9
0.01,0,0.04,1,9
1.0,9311,0.01,1,11
0.5,146,0.56,2,11
0.33,6,0.55,1,11
1.0,45,0.0,2,11
0.06,0,0.09,1,9
1.0,8,0.0,0,10
1.0,8,0.0,0,5
1.0,275,0.0,1,11
1.0,861,0.18,1,11
1.0,375,0.0,1,11
1.0,210,0.0,1,11
1.0,0,0.0,1,11
1.0,334,0.0,1,21
0.04,0,0.07,1,9
1.0,244,0.0,1,11
0.11,0,0.07,1,9
0.01,0,0.05,1,9
1.0,350,0.0,1,11
1.0,1463,1.0,1,11
0.09,0,0.07,1,9
1.0,245,0.0,1,11
1.0,186,0.0,1,11
1.0,210,0.0,1,11
1.0,1032,0.01,0,18
0.02,0,0.07,1,9
0.13,0,0.06,1,9
0.01,0,0.07,1,9
1.0,1917,0.01,1,11
1.0,280,0.0,1,11
0.27,0,0.02,1,9
1.0,227,0.0,1,11
1.0,231,0.0,1,11
1.0,43,0.01,2,11
0.02,0,0.06,1,9
0.04,0,0.06,1,9
0.03,0,0.07,1,9
1.0,247,0.0,1,11
1.0,1493,0.05,1,11
1.0,33,0.1,2,11
1.0,847,0.06,1,11
0.0,0,0.08,1,9
0.06,0,0.07,1,9
1.0,8,0.0,0,5
0.09,0,0.07,1,9
1.0,8,0.0,0,5
0.03,0,0.07,1,9
1.0,1153,0.06,1,11
0.04,0,0.06,1,9
0.03,0,0.06,1,9
1.0,146,0.22,2,11
1.0,0,0.0,1,11
1.0,142,0.0,1,11
0.03,0,0.07,1,9
0.06,0,0.07,1,9
1.0,227,0.0,1,11
1.0,297,0.0,1,11
0.04,0,0.08,1,9
0.01,0,0.08,1,9
1.0,520,0.0,0,18
1.0,1030,0.19,1,11
1.0,243,0.0,1,11
1.0,296,0.0,1,11
1.0,852,0.03,1,11
1.0,44,0.0,2,11
1.0,0,0.0,1,11
0.5,332,0.03,1,11
1.0,1032,0.1,0,18
1.0,8,0.0,0,5
0.03,0,0.07,1,9
1.0,0,1.0,1,5
0.75,1,0.96,2,17
1.0,18,0.0,0,5
1.0,212,0.03,1,11
0.18,0,0.07,1,9
1.0,0,0.0,1,11
0.08,0,0.07,1,9
1.0,308,0.0,1,11
0.01,0,0.06,1,9
1.0,211,0.0,1,11
1.0,44,0.01,2,11
1.0,0,0.0,1,11
1.0,804,0.06,1,11
0.03,0,0.07,1,9
0.02,0,0.07,1,9
0.08,0,0.07,1,9
1.0,313,0.0,1,11
1.0,301,0.0,1,11
1.0,216,0.0,1,11
1.0,341,0.0,1,11
1.0,0,0.04,1,9
1.0,2140,0.04,1,11
1.0,319,0.0,1,11
1.0,292,0.0,1,11
1.0,288,0.0,1,11
1.0,58,0.02,1,11
1.0,2780,0.04,1,11
1.0,1042,0.02,1,21
1.0,222,0.0,1,11
1.0,302,0.0,1,11
0.03,0,0.07,1,9
1.0,216,0.0,1,11
1.0,516,0.0,2,11
0.12,0,0.08,1,9
1.0,333,0.0,1,11
1.0,0,0.02,1,15
1.0,245,0.0,1,11
1.0,0,0.0,1,11
0.99,46,0.01,2,11
0.04,0,0.08,1,9
0.07,0,0.07,1,9
1.0,1507,0.03,1,11
1.0,18,0.0,0,5
1.0,273,0.0,1,11
1.0,520,0.0,0,18
1.0,301,0.0,1,11
0.04,0,0.08,1,9
0.03,0,0.06,1,9
0.03,0,0.09,1,9
0.07,0,0.07,1,9
0.03,0,0.08,1,9
1.0,225,0.01,1,11
1.0,44,0.01,2,11
1.0,1032,0.02,0,18
0.14,0,0.07,1,9
0.5,843,0.01,1,11
1.0,15377,0.03,1,11
1.0,33,0.02,2,11
1.0,167,0.0,1,11
1.0,242,0.0,1,11
0.02,0,0.09,1,9
1.0,45,0.0,2,11
0.05,0,0.07,1,9
1.0,221,0.0,1,11
1.0,210,0.0,1,11
1.0,46,0.01,2,11
1.0,45,0.0,2,11
1.0,520,0.0,0,18
0.09,0,0.07,1,9
1.0,1917,0.34,1,11
1.0,44,0.02,2,11
1.0,1032,0.05,0,18
1.0,218,0.0,1,11
1.0,41,0.01,2,11
0.04,0,0.05,1,9
0.02,0,0.08,1,9
1.0,1182,0.02,1,11
1.0,0,0.0,1,11
0.03,0,0.07,1,9
1.0,223,0.0,1,11
1.0,71,0.01,1,11
1.0,208,0.0,1,11
1.0,2540,0.02,1,11
1.0,46,0.0,2,11
0.01,0,0.05,1,9
0.99,28,0.01,2,20
1.0,228,0.0,1,11
1.0,307,0.0,1,11
1.0,206,0.0,1,11
0.36,0,0.06,1,9
1.0,296,0.0,1,11
